id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,118,100000,200000,0.1985,"2026-04-09 20:05:00",
,119,1000,10999,0.2261,"2026-04-09 20:05:00",
,119,11000,49999,0.2192,"2026-04-09 20:05:00",
,119,50000,99999,0.2123,"2026-04-09 20:05:00",
,119,100000,200000,0.1985,"2026-04-09 20:05:00",
,120,1000,10999,0.2261,"2026-04-09 20:05:00",
,120,11000,49999,0.2192,"2026-04-09 20:05:00",
,120,50000,99999,0.2123,"2026-04-09 20:05:00",
,120,100000,200000,0.1985,"2026-04-09 20:05:00",
,121,1000,10999,0.2255,"2026-04-09 20:05:00",
,121,11000,49999,0.2185,"2026-04-09 20:05:00",
,121,50000,99999,0.2115,"2026-04-09 20:05:00",
,121,100000,200000,0.1974,"2026-04-09 20:05:00",
,122,1000,10999,0.2259,"2026-04-09 20:05:00",
,122,11000,49999,0.2186,"2026-04-09 20:05:00",
,122,50000,99999,0.2113,"2026-04-09 20:05:00",
,122,100000,200000,0.1967,"2026-04-09 20:05:00",
,123,1000,10999,0.2344,"2026-04-09 20:05:00",
,123,11000,49999,0.2337,"2026-04-09 20:05:00",
,123,50000,99999,0.2330,"2026-04-09 20:05:00",
,123,100000,200000,0.1450,"2026-04-09 20:05:00",
,124,1000,10999,0.1514,"2026-04-09 20:05:00",
,124,11000,49999,0.1445,"2026-04-09 20:05:00",
,124,50000,99999,0.1377,"2026-04-09 20:05:00",
,124,100000,200000,0.1445,"2026-04-09 20:05:00",
,125,1000,10999,0.2359,"2026-04-09 20:05:00",
,125,11000,49999,0.2288,"2026-04-09 20:05:00",
,125,50000,99999,0.2216,"2026-04-09 20:05:00",
,125,100000,200000,0.2073,"2026-04-09 20:05:00",
,126,1000,10999,0.2398,"2026-04-09 20:05:00",
,126,11000,49999,0.2330,"2026-04-09 20:05:00",
,126,50000,99999,0.2261,"2026-04-09 20:05:00",
,126,100000,200000,0.2123,"2026-04-09 20:05:00",
,127,1000,10999,0.2255,"2026-04-09 20:05:00",
,127,11000,49999,0.2185,"2026-04-09 20:05:00",
,127,50000,99999,0.2115,"2026-04-09 20:05:00",
,127,100000,200000,0.1974,"2026-04-09 20:05:00",
,128,1000,10999,0.2259,"2026-04-09 20:05:00",
,128,11000,49999,0.2186,"2026-04-09 20:05:00",
,128,50000,99999,0.2113,"2026-04-09 20:05:00",
,128,100000,200000,0.1967,"2026-04-09 20:05:00",
,129,1000,10999,0.2156,"2026-04-09 20:05:00",
,129,11000,49999,0.2149,"2026-04-09 20:05:00",
,129,50000,99999,0.2142,"2026-04-09 20:05:00",
,129,100000,200000,0.2128,"2026-04-09 20:05:00",
,130,1000,10999,0.2372,"2026-04-09 20:05:00",
,130,11000,49999,0.2301,"2026-04-09 20:05:00",
,130,50000,99999,0.2229,"2026-04-09 20:05:00",
,130,100000,200000,0.2085,"2026-04-09 20:05:00",
,131,1000,10999,0.2259,"2026-04-09 20:05:00",
,131,11000,49999,0.2186,"2026-04-09 20:05:00",
,131,50000,99999,0.2113,"2026-04-09 20:05:00",
,131,100000,200000,0.1967,"2026-04-09 20:05:00",
,132,1000,10999,0.2398,"2026-04-09 20:05:00",
,132,11000,49999,0.2330,"2026-04-09 20:05:00",
,132,50000,99999,0.2261,"2026-04-09 20:05:00",
,132,100000,200000,0.2123,"2026-04-09 20:05:00",
,133,1000,10999,0.2127,"2026-04-09 20:05:00",
,133,11000,49999,0.2059,"2026-04-09 20:05:00",
,133,50000,99999,0.1990,"2026-04-09 20:05:00",
